1627;1000-1999;0-1999;0-3999;*
1628;1000-1999;0-1999;0-3999;*
1629;1000-1999;0-1999;0-3999;*
1630;1000-1999;0-1999;0-3999;*
1631;1000-1999;0-1999;0-3999;*
1632;1000-1999;0-1999;0-3999;*
1633;1000-1999;0-1999;0-3999;*
1634;1000-1999;0-1999;0-3999;*
1635;1000-1999;0-1999;0-3999;*
1636;1000-1999;0-1999;0-3999;*
1637;1000-1999;0-1999;0-3999;*
1638;1000-1999;0-1999;0-3999;*
1639;1000-1999;0-1999;0-3999;*
1640;1000-1999;0-1999;0-3999;*
1641;1000-1999;0-1999;0-3999;*
1642;1000-1999;0-1999;0-3999;*
1643;1000-1999;0-1999;0-3999;*
1644;1000-1999;0-1999;0-3999;*
1645;1000-1999;0-1999;0-3999;*
1646;1000-1999;0-1999;0-3999;*
1647;1000-1999;0-1999;0-3999;*
1648;1000-1999;0-1999;0-3999;*
1649;1000-1999;0-1999;0-3999;*
1650;1000-1999;0-1999;0-3999;*
1651;1000-1999;0-1999;0-3999;*
1652;1000-1999;0-1999;0-3999;*
1653;1000-1999;0-1999;0-3999;*
1654;1000-1999;0-1999;0-3999;*
1655;1000-1999;0-1999;0-3999;*
1656;1000-1999;0-1999;0-3999;*
1657;1000-1999;0-1999;0-3999;*
1658;1000-1999;0-1999;0-3999;*
1659;1000-1999;0-1999;0-3999;*
1660;1000-1999;0-1999;0-3999;*
1661;1000-1999;0-1999;0-3999;*
1662;1000-1999;0-1999;0-3999;*
1663;1000-1999;0-1999;0-3999;*
1664;1000-1999;0-1999;0-3999;*
1665;1000-1999;0-1999;0-3999;*
1666;1000-1999;0-1999;0-3999;*
1667;1000-1999;0-1999;0-3999;*
1668;1000-1999;0-1999;0-3999;*
1669;1000-1999;0-1999;0-3999;*
1670;1000-1999;0-1999;0-3999;*
1671;1000-1999;0-1999;0-3999;*
1672;1000-1999;0-1999;0-3999;*
1673;1000-1999;0-1999;0-3999;*
1674;1000-1999;0-1999;0-3999;*
1675;1000-1999;0-1999;0-3999;*
1676;1000-1999;0-1999;0-3999;*
1677;1000-1999;0-1999;0-3999;*
1678;1000-1999;0-1999;0-3999;*
1679;1000-1999;0-1999;0-3999;*
1680;1000-1999;0-1999;0-3999;*
1681;1000-1999;0-1999;0-3999;*
1682;1000-1999;0-1999;0-3999;*
1683;1000-1999;0-1999;0-3999;*
1684;1000-1999;0-1999;0-3999;*
1685;1000-1999;0-1999;0-3999;*
1686;1000-1999;0-1999;0-3999;*
1687;1000-1999;0-1999;0-3999;*
1688;1000-1999;0-1999;0-3999;*
1689;1000-1999;0-1999;0-3999;*
1690;1000-1999;0-1999;0-3999;*
1691;1000-1999;0-1999;0-3999;*
1692;1000-1999;0-1999;0-3999;*
1693;1000-1999;0-1999;0-3999;*
1694;1000-1999;0-1999;0-3999;*
1695;1000-1999;0-1999;0-3999;*
1696;1000-1999;0-1999;0-3999;*
1697;1000-1999;0-1999;0-3999;*
1698;1000-1999;0-1999;0-3999;*
1699;1000-1999;0-1999;0-3999;*
1700;1000-1999;0-1999;0-3999;*
1701;1000-1999;0-1999;0-3999;*
1702;1000-1999;0-1999;0-3999;*
1703;1000-1999;0-1999;0-3999;*
1704;1000-1999;0-1999;0-3999;*
1705;1000-1999;0-1999;0-3999;*
1706;1000-1999;0-1999;0-3999;*
1707;1000-1999;0-1999;0-3999;*
1708;1000-1999;0-1999;0-3999;*
1709;1000-1999;0-1999;0-3999;*
1710;1000-1999;0-1999;0-3999;*
1711;1000-1999;0-1999;0-3999;*
1712;1000-1999;0-1999;0-3999;*
1713;1000-1999;0-1999;0-3999;*
1714;1000-1999;0-1999;0-3999;*
1715;1000-1999;0-1999;0-3999;*
1716;1000-1999;0-1999;0-3999;*
1717;1000-1999;0-1999;0-3999;*
1718;1000-1999;0-1999;0-3999;*
1719;1000-1999;0-1999;0-3999;*
1720;1000-1999;0-1999;0-3999;*
1721;1000-1999;0-1999;0-3999;*
1722;1000-1999;0-1999;0-3999;*
1723;1000-1999;0-1999;0-3999;*
1724;1000-1999;0-1999;0-3999;*
1725;1000-1999;0-1999;0-3999;*
1726;1000-1999;0-1999;0-3999;*
1727;1000-1999;0-1999;0-3999;*
1728;1000-1999;0-1999;0-3999;*
1729;1000-1999;0-1999;0-3999;*
1730;1000-1999;0-1999;0-3999;*
1731;1000-1999;0-1999;0-3999;*
1732;1000-1999;0-1999;0-3999;*
1733;1000-1999;0-1999;0-3999;*
1734;1000-1999;0-1999;0-3999;*
1735;1000-1999;0-1999;0-3999;*
1736;1000-1999;0-1999;0-3999;*
1737;1000-1999;0-1999;0-3999;*
1738;1000-1999;0-1999;0-3999;*
1739;1000-1999;0-1999;0-3999;*
1740;1000-1999;0-1999;0-3999;*
1741;1000-1999;0-1999;0-3999;*
1742;1000-1999;0-1999;0-3999;*
1743;1000-1999;0-1999;0-3999;*
1744;1000-1999;0-1999;0-3999;*
1745;1000-1999;0-1999;0-3999;*
1746;1000-1999;0-1999;0-3999;*
1747;1000-1999;0-1999;0-3999;*
1748;1000-1999;0-1999;0-3999;*
1749;1000-1999;0-1999;0-3999;*
1750;1000-1999;0-1999;0-3999;*
1751;1000-1999;0-1999;0-3999;*
1752;1000-1999;0-1999;0-3999;*
1753;1000-1999;0-1999;0-3999;*
1754;1000-1999;0-1999;0-3999;*
1755;1000-1999;0-1999;0-3999;*
1756;1000-1999;0-1999;0-3999;*
1757;1000-1999;0-1999;0-3999;*
1758;1000-1999;0-1999;0-3999;*
1759;1000-1999;0-1999;0-3999;*
1760;1000-1999;0-1999;0-3999;*
1761;1000-1999;0-1999;0-3999;*
1762;1000-1999;0-1999;0-3999;*
1763;1000-1999;0-1999;0-3999;*
1764;1000-1999;0-1999;0-3999;*
1765;1000-1999;0-1999;0-3999;*
1766;1000-1999;0-1999;0-3999;*
1767;1000-1999;0-1999;0-3999;*
1768;1000-1999;0-1999;0-3999;*
1769;1000-1999;0-1999;0-3999;*
1770;1000-1999;0-1999;0-3999;*
1771;1000-1999;0-1999;0-3999;*
1772;1000-1999;0-1999;0-3999;*
1773;1000-1999;0-1999;0-3999;*
1774;1000-1999;0-1999;0-3999;*
1775;1000-1999;0-1999;0-3999;*
1776;1000-1999;0-1999;0-3999;*
1777;1000-1999;0-1999;0-3999;*
1778;1000-1999;0-1999;0-3999;*
1779;1000-1999;0-1999;0-3999;*
1780;1000-1999;0-1999;0-3999;*
1781;1000-1999;0-1999;0-3999;*
1782;1000-1999;0-1999;0-3999;*
1783;1000-1999;0-1999;0-3999;*
1784;1000-1999;0-1999;0-3999;*
1785;1000-1999;0-1999;0-3999;*
1786;1000-1999;0-1999;0-3999;*
1787;1000-1999;0-1999;0-3999;*
1788;1000-1999;0-1999;0-3999;*
1789;1000-1999;0-1999;0-3999;*
1790;1000-1999;0-1999;0-3999;*
1791;1000-1999;0-1999;0-3999;*
1792;1000-1999;0-1999;0-3999;*
1793;1000-1999;0-1999;0-3999;*
1794;1000-1999;0-1999;0-3999;*
1795;1000-1999;0-1999;0-3999;*
1796;1000-1999;0-1999;0-3999;*
1797;1000-1999;0-1999;0-3999;*
1798;1000-1999;0-1999;0-3999;*
1799;1000-1999;0-1999;0-3999;*
1800;1000-1999;0-1999;0-3999;*
1801;1000-1999;0-1999;0-3999;*
1802;1000-1999;0-1999;0-3999;*
1803;1000-1999;0-1999;0-3999;*
1804;1000-1999;0-1999;0-3999;*
1805;1000-1999;0-1999;0-3999;*
1806;1000-1999;0-1999;0-3999;*
1807;1000-1999;0-1999;0-3999;*
1808;1000-1999;0-1999;0-3999;*
1809;1000-1999;0-1999;0-3999;*
1810;1000-1999;0-1999;0-3999;*
1811;1000-1999;0-1999;0-3999;*
1812;1000-1999;0-1999;0-3999;*
1813;1000-1999;0-1999;0-3999;*
1814;1000-1999;0-1999;0-3999;*
1815;1000-1999;0-1999;0-3999;*
1816;1000-1999;0-1999;0-3999;*
1817;1000-1999;0-1999;0-3999;*
1818;1000-1999;0-1999;0-3999;*
1819;1000-1999;0-1999;0-3999;*
1820;1000-1999;0-1999;0-3999;*
1821;1000-1999;0-1999;0-3999;*
1822;1000-1999;0-1999;0-3999;*
1823;1000-1999;0-1999;0-3999;*
1824;1000-1999;0-1999;0-3999;*
1825;1000-1999;0-1999;0-3999;*
1826;1000-1999;0-1999;0-3999;*
1827;1000-1999;0-1999;0-3999;*
1828;1000-1999;0-1999;0-3999;*
1829;1000-1999;0-1999;0-3999;*
1830;1000-1999;0-1999;0-3999;*
1831;1000-1999;0-1999;0-3999;*
1832;1000-1999;0-1999;0-3999;*
1833;1000-1999;0-1999;0-3999;*
1834;1000-1999;0-1999;0-3999;*
1835;1000-1999;0-1999;0-3999;*
1836;1000-1999;0-1999;0-3999;*
1837;1000-1999;0-1999;0-3999;*
1838;1000-1999;0-1999;0-3999;*
1839;1000-1999;0-1999;0-3999;*
1840;1000-1999;0-1999;0-3999;*
1841;1000-1999;0-1999;0-3999;*
1842;1000-1999;0-1999;0-3999;*
1843;1000-1999;0-1999;0-3999;*
1844;1000-1999;0-1999;0-3999;*
1845;1000-1999;0-1999;0-3999;*
1846;1000-1999;0-1999;0-3999;*
1847;1000-1999;0-1999;0-3999;*
1848;1000-1999;0-1999;0-3999;*
1849;1000-1999;0-1999;0-3999;*
1850;1000-1999;0-1999;0-3999;*
1851;1000-1999;0-1999;0-3999;*
1852;1000-1999;0-1999;0-3999;*
1853;1000-1999;0-1999;0-3999;*
1854;1000-1999;0-1999;0-3999;*
1855;1000-1999;0-1999;0-3999;*
1856;1000-1999;0-1999;0-3999;*
1857;1000-1999;0-1999;0-3999;*
1858;1000-1999;0-1999;0-3999;*
1859;1000-1999;0-1999;0-3999;*
1860;1000-1999;0-1999;0-3999;*
1861;1000-1999;0-1999;0-3999;*
1862;1000-1999;0-1999;0-3999;*
1863;1000-1999;0-1999;0-3999;*
1864;1000-1999;0-1999;0-3999;*
1865;1000-1999;0-1999;0-3999;*
1866;1000-1999;0-1999;0-3999;*
1867;1000-1999;0-1999;0-3999;*
1868;1000-1999;0-1999;0-3999;*
1869;1000-1999;0-1999;0-3999;*
1870;1000-1999;0-1999;0-3999;*
1871;1000-1999;0-1999;0-3999;*
1872;1000-1999;0-1999;0-3999;*
1873;1000-1999;0-1999;0-3999;*
1874;1000-1999;0-1999;0-3999;*
1875;1000-1999;0-1999;0-3999;*
1876;1000-1999;0-1999;0-3999;*
1877;1000-1999;0-1999;0-3999;*
1878;1000-1999;0-1999;0-3999;*
1879;1000-1999;0-1999;0-3999;*
1880;1000-1999;0-1999;0-3999;*
1881;1000-1999;0-1999;0-3999;*
1882;1000-1999;0-1999;0-3999;*
1883;1000-1999;0-1999;0-3999;*
1884;1000-1999;0-1999;0-3999;*
1885;1000-1999;0-1999;0-3999;*
1886;1000-1999;0-1999;0-3999;*
1887;1000-1999;0-1999;0-3999;*
1888;1000-1999;0-1999;0-3999;*
1889;1000-1999;0-1999;0-3999;*
1890;1000-1999;0-1999;0-3999;*
1891;1000-1999;0-1999;0-3999;*
1892;1000-1999;0-1999;0-3999;*
1893;1000-1999;0-1999;0-3999;*
1894;1000-1999;0-1999;0-3999;*
1895;1000-1999;0-1999;0-3999;*
1896;1000-1999;0-1999;0-3999;*
1897;1000-1999;0-1999;0-3999;*
1898;1000-1999;0-1999;0-3999;*
1899;1000-1999;0-1999;0-3999;*
1900;1000-1999;0-1999;0-3999;*
1901;1000-1999;0-1999;0-3999;*
1902;1000-1999;0-1999;0-3999;*
1903;1000-1999;0-1999;0-3999;*
1904;1000-1999;0-1999;0-3999;*
1905;1000-1999;0-1999;0-3999;*
1906;1000-1999;0-1999;0-3999;*
1907;1000-1999;0-1999;0-3999;*
1908;1000-1999;0-1999;0-3999;*
1909;1000-1999;0-1999;0-3999;*
1910;1000-1999;0-1999;0-3999;*
1911;1000-1999;0-1999;0-3999;*
1912;1000-1999;0-1999;0-3999;*
1913;1000-1999;0-1999;0-3999;*
1914;1000-1999;0-1999;0-3999;*
1915;1000-1999;0-1999;0-3999;*
1916;1000-1999;0-1999;0-3999;*
1917;1000-1999;0-1999;0-3999;*
1918;1000-1999;0-1999;0-3999;*
1919;1000-1999;0-1999;0-3999;*
1920;1000-1999;0-1999;0-3999;*
1921;1000-1999;0-1999;0-3999;*
1922;1000-1999;0-1999;0-3999;*
1923;1000-1999;0-1999;0-3999;*
1924;1000-1999;0-1999;0-3999;*
1925;1000-1999;0-1999;0-3999;*
1926;1000-1999;0-1999;0-3999;*
1927;1000-1999;0-1999;0-3999;*
1928;1000-1999;0-1999;0-3999;*
1929;1000-1999;0-1999;0-3999;*
1930;1000-1999;0-1999;0-3999;*
1931;1000-1999;0-1999;0-3999;*
1932;1000-1999;0-1999;0-3999;*
1933;1000-1999;0-1999;0-3999;*
1934;1000-1999;0-1999;0-3999;*
1935;1000-1999;0-1999;0-3999;*
1936;1000-1999;0-1999;0-3999;*
1937;1000-1999;0-1999;0-3999;*
1938;1000-1999;0-1999;0-3999;*
1939;1000-1999;0-1999;0-3999;*
1940;1000-1999;0-1999;0-3999;*
1941;1000-1999;0-1999;0-3999;*
1942;1000-1999;0-1999;0-3999;*
1943;1000-1999;0-1999;0-3999;*
1944;1000-1999;0-1999;0-3999;*
1945;1000-1999;0-1999;0-3999;*
1946;1000-1999;0-1999;0-3999;*
1947;1000-1999;0-1999;0-3999;*
1948;1000-1999;0-1999;0-3999;*
1949;1000-1999;0-1999;0-3999;*
1950;1000-1999;0-1999;0-3999;*
1951;1000-1999;0-1999;0-3999;*
1952;1000-1999;0-1999;0-3999;*
1953;1000-1999;0-1999;0-3999;*
1954;1000-1999;0-1999;0-3999;*
1955;1000-1999;0-1999;0-3999;*
1956;1000-1999;0-1999;0-3999;*
1957;1000-1999;0-1999;0-3999;*
1958;1000-1999;0-1999;0-3999;*
1959;1000-1999;0-1999;0-3999;*
1960;1000-1999;0-1999;0-3999;*
1961;1000-1999;0-1999;0-3999;*
1962;1000-1999;0-1999;0-3999;*
1963;1000-1999;0-1999;0-3999;*
1964;1000-1999;0-1999;0-3999;*
1965;1000-1999;0-1999;0-3999;*
1966;1000-1999;0-1999;0-3999;*
1967;1000-1999;0-1999;0-3999;*
1968;1000-1999;0-1999;0-3999;*
1969;1000-1999;0-1999;0-3999;*
1970;1000-1999;0-1999;0-3999;*
1971;1000-1999;0-1999;0-3999;*
1972;1000-1999;0-1999;0-3999;*
1973;1000-1999;0-1999;0-3999;*
1974;1000-1999;0-1999;0-3999;*
1975;1000-1999;0-1999;0-3999;*
1976;1000-1999;0-1999;0-3999;*
1977;1000-1999;0-1999;0-3999;*
1978;1000-1999;0-1999;0-3999;*
1979;1000-1999;0-1999;0-3999;*
1980;1000-1999;0-1999;0-3999;*
1981;1000-1999;0-1999;0-3999;*
1982;1000-1999;0-1999;0-3999;*
1983;1000-1999;0-1999;0-3999;*
1984;1000-1999;0-1999;0-3999;*
1985;1000-1999;0-1999;0-3999;*
1986;1000-1999;0-1999;0-3999;*
1987;1000-1999;0-1999;0-3999;*
1988;1000-1999;0-1999;0-3999;*
1989;1000-1999;0-1999;0-3999;*
1990;1000-1999;0-1999;0-3999;*
1991;1000-1999;0-1999;0-3999;*
1992;1000-1999;0-1999;0-3999;*
1993;1000-1999;0-1999;0-3999;*
1994;1000-1999;0-1999;0-3999;*
1995;1000-1999;0-1999;0-3999;*
1996;1000-1999;0-1999;0-3999;*
1997;1000-1999;0-1999;0-3999;*
1998;1000-1999;0-1999;0-3999;*
1999;1000-1999;0-1999;0-3999;*
2000;2000-2999;2000-3999;0-3999;*
2001;2000-2999;2000-3999;0-3999;*
2002;2000-2999;2000-3999;0-3999;*
2003;2000-2999;2000-3999;0-3999;*
2004;2000-2999;2000-3999;0-3999;*
2005;2000-2999;2000-3999;0-3999;*
2006;2000-2999;2000-3999;0-3999;*
2007;2000-2999;2000-3999;0-3999;*
2008;2000-2999;2000-3999;0-3999;*
2009;2000-2999;2000-3999;0-3999;*
2010;2000-2999;2000-3999;0-3999;*
2011;2000-2999;2000-3999;0-3999;*
2012;2000-2999;2000-3999;0-3999;*
2013;2000-2999;2000-3999;0-3999;*
2014;2000-2999;2000-3999;0-3999;*
2015;2000-2999;2000-3999;0-3999;*
2016;2000-2999;2000-3999;0-3999;*
2017;2000-2999;2000-3999;0-3999;*
2018;2000-2999;2000-3999;0-3999;*
2019;2000-2999;2000-3999;0-3999;*
2020;2000-2999;2000-3999;0-3999;*
2021;2000-2999;2000-3999;0-3999;*
2022;2000-2999;2000-3999;0-3999;*
2023;2000-2999;2000-3999;0-3999;*
2024;2000-2999;2000-3999;0-3999;*
2025;2000-2999;2000-3999;0-3999;*
2026;2000-2999;2000-3999;0-3999;*
2027;2000-2999;2000-3999;0-3999;*
2028;2000-2999;2000-3999;0-3999;*
2029;2000-2999;2000-3999;0-3999;*
2030;2000-2999;2000-3999;0-3999;*
2031;2000-2999;2000-3999;0-3999;*
2032;2000-2999;2000-3999;0-3999;*
2033;2000-2999;2000-3999;0-3999;*
2034;2000-2999;2000-3999;0-3999;*
2035;2000-2999;2000-3999;0-3999;*
2036;2000-2999;2000-3999;0-3999;*
2037;2000-2999;2000-3999;0-3999;*
2038;2000-2999;2000-3999;0-3999;*
2039;2000-2999;2000-3999;0-3999;*
2040;2000-2999;2000-3999;0-3999;*
2041;2000-2999;2000-3999;0-3999;*
2042;2000-2999;2000-3999;0-3999;*
2043;2000-2999;2000-3999;0-3999;*
2044;2000-2999;2000-3999;0-3999;*
2045;2000-2999;2000-3999;0-3999;*
2046;2000-2999;2000-3999;0-3999;*
2047;2000-2999;2000-3999;0-3999;*
2048;2000-2999;2000-3999;0-3999;*
2049;2000-2999;2000-3999;0-3999;*
2050;2000-2999;2000-3999;0-3999;*
2051;2000-2999;2000-3999;0-3999;*
2052;2000-2999;2000-3999;0-3999;*
2053;2000-2999;2000-3999;0-3999;*
2054;2000-2999;2000-3999;0-3999;*
2055;2000-2999;2000-3999;0-3999;*
2056;2000-2999;2000-3999;0-3999;*
2057;2000-2999;2000-3999;0-3999;*
2058;2000-2999;2000-3999;0-3999;*
2059;2000-2999;2000-3999;0-3999;*
2060;2000-2999;2000-3999;0-3999;*
2061;2000-2999;2000-3999;0-3999;*
2062;2000-2999;2000-3999;0-3999;*
2063;2000-2999;2000-3999;0-3999;*
2064;2000-2999;2000-3999;0-3999;*
2065;2000-2999;2000-3999;0-3999;*
2066;2000-2999;2000-3999;0-3999;*
2067;2000-2999;2000-3999;0-3999;*
2068;2000-2999;2000-3999;0-3999;*
2069;2000-2999;2000-3999;0-3999;*
2070;2000-2999;2000-3999;0-3999;*
2071;2000-2999;2000-3999;0-3999;*
2072;2000-2999;2000-3999;0-3999;*
2073;2000-2999;2000-3999;0-3999;*
2074;2000-2999;2000-3999;0-3999;*
2075;2000-2999;2000-3999;0-3999;*
2076;2000-2999;2000-3999;0-3999;*
2077;2000-2999;2000-3999;0-3999;*
2078;2000-2999;2000-3999;0-3999;*
2079;2000-2999;2000-3999;0-3999;*
2080;2000-2999;2000-3999;0-3999;*
2081;2000-2999;2000-3999;0-3999;*
2082;2000-2999;2000-3999;0-3999;*
2083;2000-2999;2000-3999;0-3999;*
2084;2000-2999;2000-3999;0-3999;*
2085;2000-2999;2000-3999;0-3999;*
2086;2000-2999;2000-3999;0-3999;*
2087;2000-2999;2000-3999;0-3999;*
2088;2000-2999;2000-3999;0-3999;*
2089;2000-2999;2000-3999;0-3999;*
2090;2000-2999;2000-3999;0-3999;*
2091;2000-2999;2000-3999;0-3999;*
2092;2000-2999;2000-3999;0-3999;*
2093;2000-2999;2000-3999;0-3999;*
2094;2000-2999;2000-3999;0-3999;*
2095;2000-2999;2000-3999;0-3999;*
2096;2000-2999;2000-3999;0-3999;*
2097;2000-2999;2000-3999;0-3999;*
2098;2000-2999;2000-3999;0-3999;*
2099;2000-2999;2000-3999;0-3999;*
2100;2000-2999;2000-3999;0-3999;*
2101;2000-2999;2000-3999;0-3999;*
2102;2000-2999;2000-3999;0-3999;*
2103;2000-2999;2000-3999;0-3999;*
2104;2000-2999;2000-3999;0-3999;*
2105;2000-2999;2000-3999;0-3999;*
2106;2000-2999;2000-3999;0-3999;*
2107;2000-2999;2000-3999;0-3999;*
2108;2000-2999;2000-3999;0-3999;*
2109;2000-2999;2000-3999;0-3999;*
2110;2000-2999;2000-3999;0-3999;*
2111;2000-2999;2000-3999;0-3999;*
2112;2000-2999;2000-3999;0-3999;*
2113;2000-2999;2000-3999;0-3999;*
2114;2000-2999;2000-3999;0-3999;*
2115;2000-2999;2000-3999;0-3999;*
2116;2000-2999;2000-3999;0-3999;*
2117;2000-2999;2000-3999;0-3999;*
2118;2000-2999;2000-3999;0-3999;*
2119;2000-2999;2000-3999;0-3999;*
2120;2000-2999;2000-3999;0-3999;*
2121;2000-2999;2000-3999;0-3999;*
2122;2000-2999;2000-3999;0-3999;*
2123;2000-2999;2000-3999;0-3999;*
2124;2000-2999;2000-3999;0-3999;*
2125;2000-2999;2000-3999;0-3999;*
2126;2000-2999;2000-3999;0-3999;*
2127;2000-2999;2000-3999;0-3999;*
2128;2000-2999;2000-3999;0-3999;*
2129;2000-2999;2000-3999;0-3999;*
2130;2000-2999;2000-3999;0-3999;*
2131;2000-2999;2000-3999;0-3999;*
2132;2000-2999;2000-3999;0-3999;*
2133;2000-2999;2000-3999;0-3999;*
2134;2000-2999;2000-3999;0-3999;*
2135;2000-2999;2000-3999;0-3999;*
2136;2000-2999;2000-3999;0-3999;*
2137;2000-2999;2000-3999;0-3999;*
2138;2000-2999;2000-3999;0-3999;*
2139;2000-2999;2000-3999;0-3999;*
2140;2000-2999;2000-3999;0-3999;*
2141;2000-2999;2000-3999;0-3999;*
2142;2000-2999;2000-3999;0-3999;*
2143;2000-2999;2000-3999;0-3999;*
2144;2000-2999;2000-3999;0-3999;*
2145;2000-2999;2000-3999;0-3999;*
2146;2000-2999;2000-3999;0-3999;*
2147;2000-2999;2000-3999;0-3999;*
2148;2000-2999;2000-3999;0-3999;*
2149;2000-2999;2000-3999;0-3999;*
2150;2000-2999;2000-3999;0-3999;*
2151;2000-2999;2000-3999;0-3999;*
2152;2000-2999;2000-3999;0-3999;*
2153;2000-2999;2000-3999;0-3999;*
2154;2000-2999;2000-3999;0-3999;*
2155;2000-2999;2000-3999;0-3999;*
2156;2000-2999;2000-3999;0-3999;*
2157;2000-2999;2000-3999;0-3999;*
2158;2000-2999;2000-3999;0-3999;*
2159;2000-2999;2000-3999;0-3999;*
2160;2000-2999;2000-3999;0-3999;*
2161;2000-2999;2000-3999;0-3999;*
2162;2000-2999;2000-3999;0-3999;*
2163;2000-2999;2000-3999;0-3999;*
2164;2000-2999;2000-3999;0-3999;*
2165;2000-2999;2000-3999;0-3999;*
2166;2000-2999;2000-3999;0-3999;*
2167;2000-2999;2000-3999;0-3999;*
2168;2000-2999;2000-3999;0-3999;*
2169;2000-2999;2000-3999;0-3999;*
2170;2000-2999;2000-3999;0-3999;*
2171;2000-2999;2000-3999;0-3999;*
2172;2000-2999;2000-3999;0-3999;*
2173;2000-2999;2000-3999;0-3999;*
2174;2000-2999;2000-3999;0-3999;*
2175;2000-2999;2000-3999;0-3999;*
2176;2000-2999;2000-3999;0-3999;*
2177;2000-2999;2000-3999;0-3999;*
2178;2000-2999;2000-3999;0-3999;*
2179;2000-2999;2000-3999;0-3999;*
2180;2000-2999;2000-3999;0-3999;*
2181;2000-2999;2000-3999;0-3999;*
2182;2000-2999;2000-3999;0-3999;*
2183;2000-2999;2000-3999;0-3999;*
2184;2000-2999;2000-3999;0-3999;*
2185;2000-2999;2000-3999;0-3999;*
2186;2000-2999;2000-3999;0-3999;*
2187;2000-2999;2000-3999;0-3999;*
2188;2000-2999;2000-3999;0-3999;*
2189;2000-2999;2000-3999;0-3999;*
2190;2000-2999;2000-3999;0-3999;*
2191;2000-2999;2000-3999;0-3999;*
2192;2000-2999;2000-3999;0-3999;*
2193;2000-2999;2000-3999;0-3999;*
2194;2000-2999;2000-3999;0-3999;*
2195;2000-2999;2000-3999;0-3999;*
2196;2000-2999;2000-3999;0-3999;*
2197;2000-2999;2000-3999;0-3999;*
2198;2000-2999;2000-3999;0-3999;*
2199;2000-2999;2000-3999;0-3999;*
2200;2000-2999;2000-3999;0-3999;*
2201;2000-2999;2000-3999;0-3999;*
2202;2000-2999;2000-3999;0-3999;*
2203;2000-2999;2000-3999;0-3999;*
2204;2000-2999;2000-3999;0-3999;*
2205;2000-2999;2000-3999;0-3999;*
2206;2000-2999;2000-3999;0-3999;*
2207;2000-2999;2000-3999;0-3999;*
2208;2000-2999;2000-3999;0-3999;*
2209;2000-2999;2000-3999;0-3999;*
2210;2000-2999;2000-3999;0-3999;*
2211;2000-2999;2000-3999;0-3999;*
2212;2000-2999;2000-3999;0-3999;*
2213;2000-2999;2000-3999;0-3999;*
2214;2000-2999;2000-3999;0-3999;*
2215;2000-2999;2000-3999;0-3999;*
2216;2000-2999;2000-3999;0-3999;*
2217;2000-2999;2000-3999;0-3999;*
2218;2000-2999;2000-3999;0-3999;*
2219;2000-2999;2000-3999;0-3999;*
2220;2000-2999;2000-3999;0-3999;*
2221;2000-2999;2000-3999;0-3999;*
2222;2000-2999;2000-3999;0-3999;*
2223;2000-2999;2000-3999;0-3999;*
2224;2000-2999;2000-3999;0-3999;*
2225;2000-2999;2000-3999;0-3999;*
2226;2000-2999;2000-3999;0-3999;*
2227;2000-2999;2000-3999;0-3999;*
2228;2000-2999;2000-3999;0-3999;*
2229;2000-2999;2000-3999;0-3999;*
2230;2000-2999;2000-3999;0-3999;*
2231;2000-2999;2000-3999;0-3999;*
2232;2000-2999;2000-3999;0-3999;*
2233;2000-2999;2000-3999;0-3999;*
2234;2000-2999;2000-3999;0-3999;*
2235;2000-2999;2000-3999;0-3999;*
2236;2000-2999;2000-3999;0-3999;*
2237;2000-2999;2000-3999;0-3999;*
2238;2000-2999;2000-3999;0-3999;*
2239;2000-2999;2000-3999;0-3999;*
2240;2000-2999;2000-3999;0-3999;*
2241;2000-2999;2000-3999;0-3999;*
2242;2000-2999;2000-3999;0-3999;*
2243;2000-2999;2000-3999;0-3999;*
2244;2000-2999;2000-3999;0-3999;*
2245;2000-2999;2000-3999;0-3999;*
2246;2000-2999;2000-3999;0-3999;*
2247;2000-2999;2000-3999;0-3999;*
2248;2000-2999;2000-3999;0-3999;*
2249;2000-2999;2000-3999;0-3999;*
2250;2000-2999;2000-3999;0-3999;*
2251;2000-2999;2000-3999;0-3999;*
2252;2000-2999;2000-3999;0-3999;*
2253;2000-2999;2000-3999;0-3999;*
2254;2000-2999;2000-3999;0-3999;*
2255;2000-2999;2000-3999;0-3999;*
2256;2000-2999;2000-3999;0-3999;*
2257;2000-2999;2000-3999;0-3999;*
2258;2000-2999;2000-3999;0-3999;*
2259;2000-2999;2000-3999;0-3999;*
2260;2000-2999;2000-3999;0-3999;*
2261;2000-2999;2000-3999;0-3999;*
2262;2000-2999;2000-3999;0-3999;*
2263;2000-2999;2000-3999;0-3999;*
2264;2000-2999;2000-3999;0-3999;*
2265;2000-2999;2000-3999;0-3999;*
2266;2000-2999;2000-3999;0-3999;*
2267;2000-2999;2000-3999;0-3999;*
2268;2000-2999;2000-3999;0-3999;*
2269;2000-2999;2000-3999;0-3999;*
2270;2000-2999;2000-3999;0-3999;*
2271;2000-2999;2000-3999;0-3999;*
2272;2000-2999;2000-3999;0-3999;*
2273;2000-2999;2000-3999;0-3999;*
2274;2000-2999;2000-3999;0-3999;*
2275;2000-2999;2000-3999;0-3999;*
2276;2000-2999;2000-3999;0-3999;*
2277;2000-2999;2000-3999;0-3999;*
2278;2000-2999;2000-3999;0-3999;*
2279;2000-2999;2000-3999;0-3999;*
